merchant_id,segment,week,health_score,survival_prob_4w,p_failure_4w,revenue_at_risk,net_revenue_at_risk,refund_rate,chargeback_rate,anomaly_score,cluster_label,umap_x,umap_y,xgb_predicted_score,risk_tier,top_driver_1,top_driver_1_val,top_driver_2,top_driver_2_val,alert_text
MID_0374,risky,24,50.53739393766349,0.5,0.5,155217.13,152274.94,0.24725,0.09238,29.52,Risky,4.5725,-0.8418,50.61,Yellow,refund_rate,-7.8661,anomaly_score,-5.3787,"Score driven by refund_rate (increased risk, 7.87pts) and anomaly_score (increased risk, 5.38pts)."
MID_0375,risky,24,74.13859478427322,0.5,0.5,0.0,0.0,0.12967,0.0,7.88,Risky,-2.4037,3.8748,74.16,Yellow,refund_rate,1.0669,anomaly_score,0.933,"Score driven by refund_rate (reduced risk, 1.07pts) and anomaly_score (reduced risk, 0.93pts)."
MID_0376,risky,24,74.10515872248367,0.5,0.5,0.0,0.0,0.15196,0.0,4.12,Risky,-3.2364,5.141,74.08,Yellow,anomaly_score,1.736,refund_x_chargeback,0.9569,"Score driven by anomaly_score (reduced risk, 1.74pts) and refund_x_chargeback (reduced risk, 0.96pts)."
MID_0377,risky,24,37.66842032295724,0.5,0.5,96254.13,94483.3,0.34852,0.13398,40.52,Risky,4.9593,-1.4323,37.76,Orange,refund_rate,-14.4723,anomaly_score,-7.0385,"Score driven by refund_rate (increased risk, 14.47pts) and anomaly_score (increased risk, 7.04pts)."
MID_0378,risky,24,72.70381494674922,0.5,0.5,0.0,0.0,0.18329,0.0,3.42,Risky,-3.0364,5.5616,72.37,Yellow,refund_rate,-3.9244,anomaly_score,3.0909,"Score driven by refund_rate (increased risk, 3.92pts) and anomaly_score (reduced risk, 3.09pts)."
MID_0379,risky,24,73.28056696847277,0.5,0.5,0.0,0.0,0.15053,0.0,7.16,Risky,-2.6349,4.9046,73.5,Yellow,anomaly_score,1.0551,refund_x_chargeback,0.9631,"Score driven by anomaly_score (reduced risk, 1.06pts) and refund_x_chargeback (reduced risk, 0.96pts)."
MID_0380,risky,24,35.25721995084657,0.5,0.5,118872.14,116703.18,0.36982,0.14296,41.23,Risky,4.918,-1.4804,35.28,Orange,refund_rate,-15.374,anomaly_score,-7.8226,"Score driven by refund_rate (increased risk, 15.37pts) and anomaly_score (increased risk, 7.82pts)."
MID_0381,risky,24,67.54945949508837,0.5,0.5,0.0,0.0,0.27007,0.0,5.79,Risky,-2.1382,7.661,67.47,Yellow,refund_rate,-7.0468,anomaly_score,2.8874,"Score driven by refund_rate (increased risk, 7.05pts) and anomaly_score (reduced risk, 2.89pts)."
MID_0382,risky,24,49.10413697530912,0.5,0.5,47043.04,46153.92,0.2479,0.10076,32.52,Risky,4.5611,-0.8865,49.18,Orange,refund_rate,-8.2374,anomaly_score,-5.6442,"Score driven by refund_rate (increased risk, 8.24pts) and anomaly_score (increased risk, 5.64pts)."
MID_0383,risky,24,74.80083263332378,0.5,0.5,0.0,0.0,0.13363,0.0,4.95,Risky,-2.4179,3.8315,74.83,Yellow,anomaly_score,1.5579,refund_rate,1.0124,"Score driven by anomaly_score (reduced risk, 1.56pts) and refund_rate (reduced risk, 1.01pts)."
MID_0384,risky,24,50.45258021749658,0.5,0.5,44996.57,44143.94,0.25541,0.09269,29.71,Risky,4.5802,-0.8548,50.34,Yellow,refund_rate,-8.1098,anomaly_score,-5.4696,"Score driven by refund_rate (increased risk, 8.11pts) and anomaly_score (increased risk, 5.47pts)."
MID_0385,risky,24,73.10868021717509,0.5,0.5,0.0,0.0,0.17569,0.0,3.37,Risky,-3.0957,5.5098,73.11,Yellow,anomaly_score,2.3934,refund_rate,-1.8306,"Score driven by anomaly_score (reduced risk, 2.39pts) and refund_rate (increased risk, 1.83pts)."
MID_0386,risky,24,75.09912955651438,0.5,0.5,0.0,0.0,0.12379,0.0,5.65,Risky,-2.4225,3.814,75.15,Green,anomaly_score,1.5191,refund_rate,1.3917,"Score driven by anomaly_score (reduced risk, 1.52pts) and refund_rate (reduced risk, 1.39pts)."
MID_0387,risky,24,67.62045903485941,0.5,0.5,0.0,0.0,0.26955,0.0,5.64,Risky,-2.1331,7.6669,67.64,Yellow,refund_rate,-7.015,anomaly_score,3.0074,"Score driven by refund_rate (increased risk, 7.01pts) and anomaly_score (reduced risk, 3.01pts)."
MID_0388,risky,24,51.38002516993391,0.5,0.5,57766.74,56669.74,0.24434,0.09244,28.59,Risky,4.5348,-0.7767,51.34,Yellow,refund_rate,-7.7807,anomaly_score,-5.3312,"Score driven by refund_rate (increased risk, 7.78pts) and anomaly_score (increased risk, 5.33pts)."
MID_0389,risky,24,58.927230719423804,0.5,0.5,55515.97,54439.86,0.18576,0.06556,23.69,Risky,4.3022,-0.3347,58.92,Yellow,refund_rate,-4.2136,anomaly_score,-4.0986,"Score driven by refund_rate (increased risk, 4.21pts) and anomaly_score (increased risk, 4.10pts)."
MID_0390,risky,24,62.778451524905506,0.5,0.5,21465.87,21050.01,0.18283,0.0,35.93,Risky,10.4738,-10.1986,62.79,Yellow,anomaly_score,-4.9013,refund_rate,-4.8563,"Score driven by anomaly_score (increased risk, 4.90pts) and refund_rate (increased risk, 4.86pts)."
MID_0391,risky,24,73.08729854116443,0.5,0.5,0.0,0.0,0.16264,0.0,5.71,Risky,-2.6161,5.1226,73.26,Yellow,anomaly_score,1.4287,refund_x_chargeback,0.9621,"Score driven by anomaly_score (reduced risk, 1.43pts) and refund_x_chargeback (reduced risk, 0.96pts)."
MID_0392,risky,24,53.17679256268823,0.5,0.5,90441.13,88701.46,0.22884,0.08172,28.78,Risky,4.4241,-0.5419,53.23,Yellow,refund_rate,-7.0174,anomaly_score,-5.3737,"Score driven by refund_rate (increased risk, 7.02pts) and anomaly_score (increased risk, 5.37pts)."
MID_0393,risky,24,65.41527597889932,0.5,0.5,0.0,0.0,0.29824,0.0,8.12,Risky,-2.0773,7.7392,65.52,Yellow,refund_rate,-8.3792,anomaly_score,2.2729,"Score driven by refund_rate (increased risk, 8.38pts) and anomaly_score (reduced risk, 2.27pts)."
MID_0394,risky,24,62.77060600090889,0.5,0.5,167589.32,164367.22,0.21087,0.0,16.61,Risky,-1.819,14.6275,62.75,Yellow,refund_rate,-6.6049,anomaly_score,-2.0397,"Score driven by refund_rate (increased risk, 6.60pts) and anomaly_score (increased risk, 2.04pts)."
MID_0395,risky,24,73.49763369028648,0.5,0.5,0.0,0.0,0.1684,0.0,3.32,Risky,-3.2082,5.4443,73.58,Yellow,anomaly_score,1.7846,refund_x_chargeback,0.9466,"Score driven by anomaly_score (reduced risk, 1.78pts) and refund_x_chargeback (reduced risk, 0.95pts)."
MID_0396,risky,24,54.66389041233178,0.5,0.5,158221.31,155171.13,0.20909,0.07742,27.99,Risky,4.4142,-0.5126,54.47,Yellow,refund_rate,-6.3869,anomaly_score,-5.489,"Score driven by refund_rate (increased risk, 6.39pts) and anomaly_score (increased risk, 5.49pts)."
MID_0397,risky,24,70.63032284108213,0.5,0.5,0.0,0.0,0.21891,0.0,4.25,Risky,-2.6426,5.9621,70.62,Yellow,refund_rate,-5.6406,anomaly_score,3.6248,"Score driven by refund_rate (increased risk, 5.64pts) and anomaly_score (reduced risk, 3.62pts)."
MID_0398,risky,24,69.03069472943616,0.5,0.5,0.0,0.0,0.22435,0.0,8.72,Risky,-5.6605,4.8306,69.02,Yellow,refund_rate,-5.8116,anomaly_score,2.288,"Score driven by refund_rate (increased risk, 5.81pts) and anomaly_score (reduced risk, 2.29pts)."
MID_0399,risky,24,74.00338459539239,0.5,0.5,0.0,0.0,0.15941,0.0,3.17,Risky,-3.3608,5.1956,73.92,Yellow,anomaly_score,1.8801,refund_x_chargeback,0.9478,"Score driven by anomaly_score (reduced risk, 1.88pts) and refund_x_chargeback (reduced risk, 0.95pts)."
MID_0400,risky,24,35.94692557987879,0.5,0.5,70961.16,69665.47,0.37083,0.13554,42.03,Risky,4.9475,-1.5158,35.93,Orange,refund_rate,-15.2343,anomaly_score,-7.7588,"Score driven by refund_rate (increased risk, 15.23pts) and anomaly_score (increased risk, 7.76pts)."
MID_0401,risky,24,58.08096948141319,0.5,0.5,89845.27,88106.76,0.18944,0.06837,24.34,Risky,4.3029,-0.3437,58.08,Yellow,anomaly_score,-4.2998,refund_rate,-4.2477,"Score driven by anomaly_score (increased risk, 4.30pts) and refund_rate (increased risk, 4.25pts)."
MID_0402,risky,24,65.42034744372484,0.5,0.5,33342.17,32708.62,0.25115,0.0,11.33,Risky,-2.3939,12.2565,65.49,Yellow,refund_rate,-6.5373,anomaly_score,1.248,"Score driven by refund_rate (increased risk, 6.54pts) and anomaly_score (reduced risk, 1.25pts)."
MID_0403,risky,24,41.4741585503809,0.5,0.5,18927.19,18575.58,0.32636,0.12378,36.07,Risky,4.8131,-1.3578,41.51,Orange,refund_rate,-12.645,anomaly_score,-6.3666,"Score driven by refund_rate (increased risk, 12.64pts) and anomaly_score (increased risk, 6.37pts)."
MID_0404,risky,24,72.87728857177417,0.5,0.5,0.0,0.0,0.17663,0.0,3.99,Risky,-3.1071,5.4861,73.08,Yellow,anomaly_score,2.4113,refund_rate,-1.8846,"Score driven by anomaly_score (reduced risk, 2.41pts) and refund_rate (increased risk, 1.88pts)."
MID_0405,risky,24,71.02213647133443,0.5,0.5,0.0,0.0,0.18912,0.0,8.1,Risky,-5.4989,4.5051,70.95,Yellow,refund_rate,-4.1992,anomaly_score,1.8526,"Score driven by refund_rate (increased risk, 4.20pts) and anomaly_score (reduced risk, 1.85pts)."
MID_0406,risky,24,72.90146951438783,0.5,0.5,0.0,0.0,0.1658,0.0,5.79,Risky,-2.6181,5.1231,73.22,Yellow,anomaly_score,1.4139,refund_x_chargeback,0.9624,"Score driven by anomaly_score (reduced risk, 1.41pts) and refund_x_chargeback (reduced risk, 0.96pts)."
MID_0407,risky,24,48.03876753153589,0.5,0.5,29886.68,29321.64,0.27054,0.10179,31.99,Risky,4.6217,-0.9784,48.15,Orange,refund_rate,-8.6872,anomaly_score,-5.6584,"Score driven by refund_rate (increased risk, 8.69pts) and anomaly_score (increased risk, 5.66pts)."
MID_0408,risky,24,45.360832395674656,0.5,0.5,61038.32,59890.39,0.29475,0.10856,33.94,Risky,4.7196,-1.1949,45.29,Orange,refund_rate,-10.7553,anomaly_score,-5.812,"Score driven by refund_rate (increased risk, 10.76pts) and anomaly_score (increased risk, 5.81pts)."
MID_0409,risky,24,65.60124708359778,0.5,0.5,0.0,0.0,0.2983,0.0,7.48,Risky,-2.0764,7.7413,65.58,Yellow,refund_rate,-8.4852,anomaly_score,2.3954,"Score driven by refund_rate (increased risk, 8.49pts) and anomaly_score (reduced risk, 2.40pts)."
MID_0410,risky,24,65.59296601177967,0.5,0.5,19521.55,19150.32,0.26017,0.0,11.23,Risky,-2.3973,12.2639,65.59,Yellow,refund_rate,-6.7283,anomaly_score,1.2542,"Score driven by refund_rate (increased risk, 6.73pts) and anomaly_score (reduced risk, 1.25pts)."
MID_0411,risky,24,56.20491619593362,0.5,0.5,40661.23,39895.67,0.27963,0.0,40.45,Risky,10.6777,-10.0596,56.13,Yellow,refund_rate,-9.3419,anomaly_score,-5.568,"Score driven by refund_rate (increased risk, 9.34pts) and anomaly_score (increased risk, 5.57pts)."
MID_0412,risky,24,53.03547416770429,0.5,0.5,88682.23,87028.03,0.3132,0.0,42.87,Risky,10.6932,-10.0521,52.85,Yellow,refund_rate,-10.6703,anomaly_score,-6.7968,"Score driven by refund_rate (increased risk, 10.67pts) and anomaly_score (increased risk, 6.80pts)."
MID_0413,risky,24,43.330905723118576,0.5,0.5,262573.84,257685.5,0.30747,0.11198,34.85,Risky,4.697,-1.2469,43.33,Orange,refund_rate,-11.2991,anomaly_score,-6.1436,"Score driven by refund_rate (increased risk, 11.30pts) and anomaly_score (increased risk, 6.14pts)."
MID_0414,risky,24,52.8147174929485,0.5,0.5,67388.43,66104.31,0.23615,0.08696,27.2,Risky,4.5025,-0.653,52.9,Yellow,refund_rate,-7.1803,anomaly_score,-5.3424,"Score driven by refund_rate (increased risk, 7.18pts) and anomaly_score (increased risk, 5.34pts)."
MID_0415,risky,24,41.12775920917943,0.5,0.5,107032.46,105057.28,0.329,0.12425,35.74,Risky,4.8042,-1.3531,41.13,Orange,refund_rate,-12.9351,anomaly_score,-6.2792,"Score driven by refund_rate (increased risk, 12.94pts) and anomaly_score (increased risk, 6.28pts)."
MID_0416,risky,24,69.64444462639528,0.5,0.5,0.0,0.0,0.23547,0.0,4.71,Risky,-2.6004,6.0786,69.62,Yellow,refund_rate,-6.1301,anomaly_score,3.2724,"Score driven by refund_rate (increased risk, 6.13pts) and anomaly_score (reduced risk, 3.27pts)."
MID_0417,risky,24,75.05083628433013,0.5,0.5,0.0,0.0,0.12663,0.0,5.32,Risky,-2.4299,3.8359,74.97,Green,anomaly_score,1.5617,refund_rate,1.1717,"Score driven by anomaly_score (reduced risk, 1.56pts) and refund_rate (reduced risk, 1.17pts)."
MID_0418,risky,24,45.22895220169911,0.5,0.5,83007.56,81455.42,0.29024,0.10879,34.63,Risky,4.7015,-1.1818,45.24,Orange,refund_rate,-10.4387,anomaly_score,-5.7521,"Score driven by refund_rate (increased risk, 10.44pts) and anomaly_score (increased risk, 5.75pts)."
MID_0419,risky,24,73.84452833835107,0.5,0.5,0.0,0.0,0.16262,0.0,3.15,Risky,-3.3714,5.2058,73.87,Yellow,anomaly_score,1.8717,refund_x_chargeback,0.9464,"Score driven by anomaly_score (reduced risk, 1.87pts) and refund_x_chargeback (reduced risk, 0.95pts)."
MID_0420,risky,24,74.00595101431409,0.5,0.5,0.0,0.0,0.15936,0.0,3.17,Risky,-3.3493,5.191,73.92,Yellow,anomaly_score,1.8779,refund_x_chargeback,0.9461,"Score driven by anomaly_score (reduced risk, 1.88pts) and refund_x_chargeback (reduced risk, 0.95pts)."
MID_0421,risky,24,73.77367487926634,0.5,0.5,0.0,0.0,0.16354,0.0,3.23,Risky,-3.3492,5.2452,73.75,Yellow,anomaly_score,1.8492,refund_x_chargeback,0.9466,"Score driven by anomaly_score (reduced risk, 1.85pts) and refund_x_chargeback (reduced risk, 0.95pts)."
MID_0422,risky,24,56.07922020309659,0.5,0.5,30171.01,29607.1,0.28659,0.0,40.15,Risky,10.6874,-10.0543,56.11,Yellow,refund_rate,-9.5895,anomaly_score,-5.5117,"Score driven by refund_rate (increased risk, 9.59pts) and anomaly_score (increased risk, 5.51pts)."
MID_0423,risky,24,71.28028376682339,0.5,0.5,0.0,0.0,0.18622,0.0,7.73,Risky,-5.493,4.4978,71.02,Yellow,refund_rate,-4.2076,anomaly_score,1.9311,"Score driven by refund_rate (increased risk, 4.21pts) and anomaly_score (reduced risk, 1.93pts)."
MID_0424,risky,24,71.9248712845348,0.5,0.5,0.0,0.0,0.19766,0.0,3.56,Risky,-2.7122,5.8023,71.92,Yellow,refund_rate,-4.5467,anomaly_score,3.3723,"Score driven by refund_rate (increased risk, 4.55pts) and anomaly_score (reduced risk, 3.37pts)."
MID_0425,risky,24,54.34529169013561,0.5,0.5,111419.53,109275.11,0.21228,0.07611,29.71,Risky,4.3881,-0.4915,54.44,Yellow,refund_rate,-6.3558,anomaly_score,-5.7244,"Score driven by refund_rate (increased risk, 6.36pts) and anomaly_score (increased risk, 5.72pts)."
MID_0426,risky,24,43.3977845959133,0.5,0.5,212178.0,208208.3,0.31269,0.11275,34.19,Risky,4.7385,-1.2607,43.46,Orange,refund_rate,-11.2737,anomaly_score,-5.9915,"Score driven by refund_rate (increased risk, 11.27pts) and anomaly_score (increased risk, 5.99pts)."
MID_0427,risky,24,63.16941986303024,0.5,0.5,0.0,0.0,0.33365,0.0,9.57,Risky,-2.0099,7.817,63.17,Yellow,refund_rate,-10.0656,anomaly_score,1.6754,"Score driven by refund_rate (increased risk, 10.07pts) and anomaly_score (reduced risk, 1.68pts)."
MID_0428,risky,24,55.59901055307669,0.5,0.5,40022.95,39272.26,0.29031,0.0,40.62,Risky,10.6805,-10.0575,55.63,Yellow,refund_rate,-9.7408,anomaly_score,-5.7407,"Score driven by refund_rate (increased risk, 9.74pts) and anomaly_score (increased risk, 5.74pts)."
MID_0429,risky,24,56.37034056893684,0.5,0.5,213700.63,209581.74,0.20523,0.07397,23.77,Risky,4.3101,-0.3631,56.47,Yellow,refund_rate,-5.6046,anomaly_score,-4.4044,"Score driven by refund_rate (increased risk, 5.60pts) and anomaly_score (increased risk, 4.40pts)."
MID_0430,risky,24,43.06558227731746,0.5,0.5,76155.49,74739.07,0.30579,0.11749,36.23,Risky,4.7031,-1.1868,42.99,Orange,refund_rate,-11.5829,anomaly_score,-6.1982,"Score driven by refund_rate (increased risk, 11.58pts) and anomaly_score (increased risk, 6.20pts)."
MID_0431,risky,24,69.84741783664873,0.5,0.5,18734.12,18371.5,0.19002,0.0,10.16,Risky,-1.7459,14.7469,69.83,Yellow,refund_rate,-4.2208,anomaly_score,1.2713,"Score driven by refund_rate (increased risk, 4.22pts) and anomaly_score (reduced risk, 1.27pts)."
MID_0432,risky,24,31.12656821740407,0.5,0.5,35995.53,35346.38,0.39912,0.14982,48.16,Risky,4.9763,-1.5767,31.01,Orange,refund_rate,-15.9654,chargeback_rate,-9.7456,"Score driven by refund_rate (increased risk, 15.97pts) and chargeback_rate (increased risk, 9.75pts)."
MID_0433,risky,24,74.71208528074814,0.5,0.5,0.0,0.0,0.13651,0.0,4.75,Risky,-2.4198,3.8331,74.68,Yellow,anomaly_score,1.5932,refund_x_chargeback,0.9749,"Score driven by anomaly_score (reduced risk, 1.59pts) and refund_x_chargeback (reduced risk, 0.97pts)."
MID_0434,risky,24,73.5099525011106,0.5,0.5,0.0,0.0,0.16816,0.0,3.32,Risky,-3.2015,5.4527,73.57,Yellow,anomaly_score,1.7846,refund_x_chargeback,0.9466,"Score driven by anomaly_score (reduced risk, 1.78pts) and refund_x_chargeback (reduced risk, 0.95pts)."
MID_0435,risky,24,73.71310739271438,0.5,0.5,0.0,0.0,0.16472,0.0,3.23,Risky,-3.3452,5.2629,73.71,Yellow,anomaly_score,1.8346,refund_x_chargeback,0.9466,"Score driven by anomaly_score (reduced risk, 1.83pts) and refund_x_chargeback (reduced risk, 0.95pts)."
MID_0436,risky,24,63.91375853494081,0.5,0.5,0.0,0.0,0.32381,0.0,8.76,Risky,-2.0232,7.8041,63.88,Yellow,refund_rate,-9.5212,anomaly_score,1.9159,"Score driven by refund_rate (increased risk, 9.52pts) and anomaly_score (reduced risk, 1.92pts)."
MID_0437,risky,24,66.6096264545175,0.5,0.5,0.0,0.0,0.27359,0.0,8.36,Risky,-2.1592,7.6454,66.65,Yellow,refund_rate,-7.1901,anomaly_score,2.2581,"Score driven by refund_rate (increased risk, 7.19pts) and anomaly_score (reduced risk, 2.26pts)."
MID_0438,risky,24,23.736194527463834,0.5,0.5,127385.88,125133.56,0.45842,0.17448,52.43,Risky,4.9907,-1.5819,23.98,Red,refund_rate,-18.1277,chargeback_rate,-11.3526,"Score driven by refund_rate (increased risk, 18.13pts) and chargeback_rate (increased risk, 11.35pts)."
MID_0439,risky,24,46.412338573632475,0.5,0.5,135310.36,132760.6,0.28137,0.10562,33.24,Risky,4.6667,-1.0745,46.4,Orange,refund_rate,-9.7188,anomaly_score,-5.7124,"Score driven by refund_rate (increased risk, 9.72pts) and anomaly_score (increased risk, 5.71pts)."
MID_0440,risky,24,64.35117780342729,0.5,0.5,0.0,0.0,0.31759,0.0,8.36,Risky,-2.0335,7.7931,64.36,Yellow,refund_rate,-9.3565,anomaly_score,2.173,"Score driven by refund_rate (increased risk, 9.36pts) and anomaly_score (reduced risk, 2.17pts)."
MID_0441,risky,24,69.12016848267895,0.5,0.5,0.0,0.0,0.22629,0.0,8.08,Risky,-2.6098,6.0373,69.11,Yellow,refund_rate,-5.9701,anomaly_score,2.4947,"Score driven by refund_rate (increased risk, 5.97pts) and anomaly_score (reduced risk, 2.49pts)."
MID_0442,risky,24,66.65155363308916,0.5,0.5,0.0,0.0,0.28365,0.0,6.47,Risky,-2.1152,7.6927,66.59,Yellow,refund_rate,-7.7166,anomaly_score,2.5955,"Score driven by refund_rate (increased risk, 7.72pts) and anomaly_score (reduced risk, 2.60pts)."
MID_0443,risky,24,65.29726381092009,0.5,0.5,98138.7,96254.36,0.21637,0.0,13.63,Risky,-1.7595,14.567,65.24,Yellow,refund_rate,-5.9266,refund_x_chargeback,0.8188,"Score driven by refund_rate (increased risk, 5.93pts) and refund_x_chargeback (reduced risk, 0.82pts)."
MID_0444,risky,24,54.22422877286262,0.5,0.5,28918.9,28366.48,0.22705,0.08207,26.22,Risky,4.4109,-0.5219,54.26,Yellow,refund_rate,-6.9083,anomaly_score,-5.1434,"Score driven by refund_rate (increased risk, 6.91pts) and anomaly_score (increased risk, 5.14pts)."
MID_0445,risky,24,70.16205337750255,0.5,0.5,0.0,0.0,0.20415,0.0,8.4,Risky,-5.5786,4.6477,70.39,Yellow,refund_rate,-4.9504,anomaly_score,2.1586,"Score driven by refund_rate (increased risk, 4.95pts) and anomaly_score (reduced risk, 2.16pts)."
MID_0446,risky,24,72.19400823045983,0.5,0.5,0.0,0.0,0.17895,0.0,5.9,Risky,-2.6777,5.36,72.05,Yellow,refund_rate,-3.0993,anomaly_score,2.0857,"Score driven by refund_rate (increased risk, 3.10pts) and anomaly_score (reduced risk, 2.09pts)."
MID_0447,risky,24,75.9121852220943,0.5,0.5,0.0,0.0,0.10536,0.0,6.1,Risky,-2.2949,3.3976,75.82,Green,refund_rate,2.0018,anomaly_score,1.4188,"Score driven by refund_rate (reduced risk, 2.00pts) and anomaly_score (reduced risk, 1.42pts)."
MID_0448,risky,24,63.51980058487936,0.5,0.5,50442.29,49486.62,0.27666,0.0,13.67,Risky,-1.7871,14.2249,63.64,Yellow,refund_rate,-7.5051,refund_x_chargeback,0.867,"Score driven by refund_rate (increased risk, 7.51pts) and refund_x_chargeback (reduced risk, 0.87pts)."
MID_0449,risky,24,53.632143304356894,0.5,0.5,241184.7,236524.99,0.21171,0.0862,27.6,Risky,4.4348,-0.5404,53.67,Yellow,refund_rate,-6.6421,anomaly_score,-5.4149,"Score driven by refund_rate (increased risk, 6.64pts) and anomaly_score (increased risk, 5.41pts)."
MID_0450,risky,24,39.97128048586528,0.5,0.5,129434.39,127044.28,0.34003,0.12448,37.63,Risky,4.8988,-1.4268,39.98,Orange,refund_rate,-13.5362,anomaly_score,-6.3103,"Score driven by refund_rate (increased risk, 13.54pts) and anomaly_score (increased risk, 6.31pts)."
MID_0451,fraudulent,24,56.360227059214715,0.5,0.5,0.0,0.0,0.43788,0.0,14.51,Risky,-2.8474,-2.601,56.19,Yellow,refund_rate,-13.6971,anomaly_score,-1.1062,"Score driven by refund_rate (increased risk, 13.70pts) and anomaly_score (increased risk, 1.11pts)."
MID_0452,fraudulent,24,57.66198391538821,0.5,0.5,0.0,0.0,0.42282,0.0,12.72,Risky,-2.5412,-2.2032,57.85,Yellow,refund_rate,-13.3493,refund_x_chargeback,0.8946,"Score driven by refund_rate (increased risk, 13.35pts) and refund_x_chargeback (reduced risk, 0.89pts)."
MID_0453,fraudulent,24,60.975801197876,0.5,0.5,0.0,0.0,0.37702,0.0,9.46,Risky,-0.7531,-2.5692,61.08,Yellow,refund_rate,-11.7092,anomaly_score,1.5017,"Score driven by refund_rate (increased risk, 11.71pts) and anomaly_score (reduced risk, 1.50pts)."
MID_0454,fraudulent,24,63.63795290258384,0.5,0.5,0.0,0.0,0.33983,0.0,6.91,Risky,-4.0513,-0.9367,63.66,Yellow,refund_rate,-10.2212,anomaly_score,2.3754,"Score driven by refund_rate (increased risk, 10.22pts) and anomaly_score (reduced risk, 2.38pts)."
MID_0455,fraudulent,24,55.37325524076271,0.5,0.5,0.0,0.0,0.45003,0.0,15.74,Risky,-2.9561,-2.9328,55.41,Yellow,refund_rate,-13.7474,anomaly_score,-1.4798,"Score driven by refund_rate (increased risk, 13.75pts) and anomaly_score (increased risk, 1.48pts)."
MID_0456,fraudulent,24,53.656819831722956,0.5,0.5,0.0,0.0,0.4715,0.0,17.82,Risky,-3.2262,-3.4877,53.5,Yellow,refund_rate,-14.3929,anomaly_score,-2.7267,"Score driven by refund_rate (increased risk, 14.39pts) and anomaly_score (increased risk, 2.73pts)."
MID_0457,fraudulent,24,62.88744467683822,0.5,0.5,0.0,0.0,0.34956,0.0,7.76,Risky,-0.8633,-3.5181,62.86,Yellow,refund_rate,-10.6775,anomaly_score,2.1152,"Score driven by refund_rate (increased risk, 10.68pts) and anomaly_score (reduced risk, 2.12pts)."
MID_0458,fraudulent,24,53.32525880388616,0.5,0.5,0.0,0.0,0.47842,0.0,17.74,Risky,-3.262,-3.6037,53.32,Yellow,refund_rate,-14.3728,anomaly_score,-2.7285,"Score driven by refund_rate (increased risk, 14.37pts) and anomaly_score (increased risk, 2.73pts)."
MID_0459,fraudulent,24,66.6549639479657,0.5,0.5,0.0,0.0,0.27944,0.0,7.19,Risky,0.8668,-5.5092,66.7,Yellow,refund_rate,-7.493,anomaly_score,2.4292,"Score driven by refund_rate (increased risk, 7.49pts) and anomaly_score (reduced risk, 2.43pts)."
MID_0460,fraudulent,24,63.958826306756464,0.5,0.5,0.0,0.0,0.33519,0.0,6.63,Risky,-3.9103,-0.9977,63.98,Yellow,refund_rate,-10.0925,anomaly_score,2.4805,"Score driven by refund_rate (increased risk, 10.09pts) and anomaly_score (reduced risk, 2.48pts)."
MID_0461,fraudulent,24,65.26343345467164,0.5,0.5,0.0,0.0,0.31196,0.0,6.25,Risky,0.4581,-4.4337,65.42,Yellow,refund_rate,-8.8332,anomaly_score,2.5432,"Score driven by refund_rate (increased risk, 8.83pts) and anomaly_score (reduced risk, 2.54pts)."
MID_0462,fraudulent,24,67.3828064998165,0.5,0.5,0.0,0.0,0.26831,0.0,6.66,Risky,1.0071,-5.8197,67.48,Yellow,refund_rate,-6.9641,anomaly_score,2.5819,"Score driven by refund_rate (increased risk, 6.96pts) and anomaly_score (reduced risk, 2.58pts)."
MID_0463,fraudulent,24,66.825536539134,0.5,0.5,0.0,0.0,0.2798,0.0,6.55,Risky,0.8895,-5.5497,66.74,Yellow,refund_rate,-7.5655,anomaly_score,2.5319,"Score driven by refund_rate (increased risk, 7.57pts) and anomaly_score (reduced risk, 2.53pts)."
MID_0464,fraudulent,24,67.74888332504435,0.5,0.5,0.0,0.0,0.26066,0.0,6.75,Risky,1.762,-6.777,67.74,Yellow,refund_rate,-6.8637,anomaly_score,2.6064,"Score driven by refund_rate (increased risk, 6.86pts) and anomaly_score (reduced risk, 2.61pts)."
MID_0465,fraudulent,24,61.99948802954272,0.5,0.5,0.0,0.0,0.3645,0.0,8.17,Risky,-0.3639,-2.2276,62.09,Yellow,refund_rate,-11.1656,anomaly_score,1.8782,"Score driven by refund_rate (increased risk, 11.17pts) and anomaly_score (reduced risk, 1.88pts)."
MID_0466,fraudulent,24,67.11019806545326,0.5,0.5,0.0,0.0,0.27529,0.0,6.37,Risky,0.9195,-5.6384,66.92,Yellow,refund_rate,-7.5339,anomaly_score,2.56,"Score driven by refund_rate (increased risk, 7.53pts) and anomaly_score (reduced risk, 2.56pts)."
MID_0467,fraudulent,24,59.03606704580295,0.5,0.5,0.0,0.0,0.40238,0.0,11.62,Risky,-2.1862,-2.1527,58.86,Yellow,refund_rate,-13.0215,refund_x_chargeback,0.8982,"Score driven by refund_rate (increased risk, 13.02pts) and refund_x_chargeback (reduced risk, 0.90pts)."
MID_0468,fraudulent,24,56.20899901997753,0.5,0.5,0.0,0.0,0.43933,0.0,14.77,Risky,-2.884,-2.6678,56.1,Yellow,refund_rate,-13.6843,anomaly_score,-1.1346,"Score driven by refund_rate (increased risk, 13.68pts) and anomaly_score (increased risk, 1.13pts)."
